date,area,average_price,code,houses_sold,no_of_crimes
2002-12-01,wandsworth,243256,E09000032,553.0,2468.0
2003-01-01,wandsworth,246300,E09000032,494.0,2583.0
2003-02-01,wandsworth,248156,E09000032,422.0,2381.0
2003-03-01,wandsworth,248523,E09000032,454.0,2723.0
2003-04-01,wandsworth,248378,E09000032,470.0,2538.0
2003-05-01,wandsworth,252848,E09000032,532.0,2595.0
2003-06-01,wandsworth,251283,E09000032,498.0,2515.0
2003-07-01,wandsworth,254229,E09000032,695.0,2490.0
2003-08-01,wandsworth,257091,E09000032,739.0,2446.0
2003-09-01,wandsworth,262224,E09000032,667.0,2489.0
2003-10-01,wandsworth,261101,E09000032,756.0,2630.0
2003-11-01,wandsworth,254952,E09000032,663.0,2643.0
2003-12-01,wandsworth,255025,E09000032,754.0,2477.0
2004-01-01,wandsworth,255331,E09000032,667.0,2567.0
2004-02-01,wandsworth,257263,E09000032,578.0,2499.0
2004-03-01,wandsworth,261677,E09000032,727.0,2823.0
2004-04-01,wandsworth,264517,E09000032,820.0,2512.0
2004-05-01,wandsworth,268249,E09000032,685.0,2551.0
2004-06-01,wandsworth,273489,E09000032,851.0,2703.0
2004-07-01,wandsworth,280547,E09000032,951.0,2462.0
2004-08-01,wandsworth,284246,E09000032,793.0,2561.0
2004-09-01,wandsworth,285033,E09000032,699.0,2507.0
2004-10-01,wandsworth,280897,E09000032,643.0,2550.0
2004-11-01,wandsworth,277104,E09000032,485.0,2269.0
2004-12-01,wandsworth,271443,E09000032,506.0,2157.0
2005-01-01,wandsworth,274508,E09000032,384.0,2179.0
2005-02-01,wandsworth,278445,E09000032,397.0,1941.0
2005-03-01,wandsworth,283375,E09000032,486.0,2423.0
2005-04-01,wandsworth,287490,E09000032,584.0,2208.0
2005-05-01,wandsworth,287136,E09000032,586.0,2367.0
2005-06-01,wandsworth,285915,E09000032,645.0,2477.0
2005-07-01,wandsworth,288397,E09000032,771.0,2394.0
2005-08-01,wandsworth,290915,E09000032,763.0,2255.0
2005-09-01,wandsworth,289514,E09000032,764.0,2208.0
2005-10-01,wandsworth,282207,E09000032,638.0,2484.0
2005-11-01,wandsworth,280702,E09000032,633.0,2354.0
2005-12-01,wandsworth,281580,E09000032,700.0,2143.0
2006-01-01,wandsworth,284765,E09000032,563.0,2273.0
2006-02-01,wandsworth,285742,E09000032,516.0,2102.0
2006-03-01,wandsworth,294538,E09000032,729.0,2364.0
2006-04-01,wandsworth,299740,E09000032,748.0,2118.0
2006-05-01,wandsworth,306298,E09000032,711.0,2449.0
2006-06-01,wandsworth,310190,E09000032,886.0,2481.0
2006-07-01,wandsworth,316773,E09000032,935.0,2434.0
2006-08-01,wandsworth,322121,E09000032,888.0,2441.0
2006-09-01,wandsworth,325413,E09000032,914.0,2249.0
2006-10-01,wandsworth,326468,E09000032,791.0,2516.0
2006-11-01,wandsworth,326433,E09000032,798.0,2377.0
2006-12-01,wandsworth,332846,E09000032,870.0,2172.0
2007-01-01,wandsworth,337325,E09000032,701.0,2497.0
2007-02-01,wandsworth,346538,E09000032,610.0,2248.0
2007-03-01,wandsworth,347565,E09000032,785.0,2346.0
2007-04-01,wandsworth,359793,E09000032,702.0,2315.0
2007-05-01,wandsworth,367053,E09000032,737.0,2390.0
2007-06-01,wandsworth,371346,E09000032,884.0,2378.0
2007-07-01,wandsworth,378319,E09000032,896.0,2280.0
2007-08-01,wandsworth,388141,E09000032,847.0,2009.0
2007-09-01,wandsworth,394918,E09000032,639.0,2070.0
2007-10-01,wandsworth,395801,E09000032,584.0,2301.0
2007-11-01,wandsworth,391691,E09000032,576.0,2170.0
2007-12-01,wandsworth,386439,E09000032,454.0,2011.0
2008-01-01,wandsworth,381421,E09000032,370.0,2223.0
2008-02-01,wandsworth,376627,E09000032,400.0,2174.0
2008-03-01,wandsworth,380999,E09000032,368.0,2201.0
2008-04-01,wandsworth,375596,E09000032,459.0,2143.0
2008-05-01,wandsworth,376175,E09000032,438.0,2093.0
2008-06-01,wandsworth,369622,E09000032,341.0,2137.0
2008-07-01,wandsworth,367998,E09000032,307.0,2199.0
2008-08-01,wandsworth,356145,E09000032,307.0,1860.0
2008-09-01,wandsworth,359325,E09000032,272.0,2027.0
2008-10-01,wandsworth,351184,E09000032,317.0,2048.0
2008-11-01,wandsworth,345344,E09000032,199.0,1931.0
2008-12-01,wandsworth,325374,E09000032,170.0,2018.0
2009-01-01,wandsworth,319338,E09000032,135.0,2061.0
2009-02-01,wandsworth,320214,E09000032,175.0,1749.0
2009-03-01,wandsworth,323861,E09000032,262.0,2157.0
2009-04-01,wandsworth,323753,E09000032,239.0,1996.0
2009-05-01,wandsworth,330780,E09000032,316.0,2234.0
2009-06-01,wandsworth,345487,E09000032,369.0,2202.0
2009-07-01,wandsworth,353349,E09000032,492.0,2355.0
2009-08-01,wandsworth,350783,E09000032,478.0,2213.0
2009-09-01,wandsworth,350411,E09000032,473.0,2125.0
2009-10-01,wandsworth,354233,E09000032,501.0,2043.0
2009-11-01,wandsworth,357675,E09000032,420.0,2028.0
2009-12-01,wandsworth,354594,E09000032,527.0,1752.0
2010-01-01,wandsworth,356193,E09000032,373.0,1894.0
2010-02-01,wandsworth,367168,E09000032,345.0,1892.0
2010-03-01,wandsworth,373227,E09000032,418.0,2033.0
2010-04-01,wandsworth,379075,E09000032,453.0,2138.0
2010-05-01,wandsworth,381181,E09000032,390.0,2199.0
2010-06-01,wandsworth,385939,E09000032,473.0,2333.0
2010-07-01,wandsworth,390480,E09000032,567.0,2415.0
2010-08-01,wandsworth,387985,E09000032,552.0,2013.0
2010-09-01,wandsworth,381411,E09000032,454.0,2255.0
2010-10-01,wandsworth,372628,E09000032,412.0,2288.0
2010-11-01,wandsworth,359263,E09000032,417.0,2008.0
2010-12-01,wandsworth,359305,E09000032,422.0,1659.0
2011-01-01,wandsworth,366972,E09000032,341.0,1704.0
2011-02-01,wandsworth,375471,E09000032,309.0,1778.0
2011-03-01,wandsworth,383537,E09000032,324.0,1964.0
2011-04-01,wandsworth,386636,E09000032,425.0,1694.0
2011-05-01,wandsworth,392975,E09000032,387.0,2150.0
2011-06-01,wandsworth,393294,E09000032,474.0,2078.0
2011-07-01,wandsworth,389546,E09000032,518.0,2103.0
2011-08-01,wandsworth,396054,E09000032,585.0,1944.0
2011-09-01,wandsworth,392743,E09000032,507.0,1882.0
2011-10-01,wandsworth,388803,E09000032,473.0,2054.0
2011-11-01,wandsworth,381661,E09000032,414.0,2003.0
2011-12-01,wandsworth,386709,E09000032,487.0,1957.0
2012-01-01,wandsworth,398088,E09000032,350.0,1996.0
2012-02-01,wandsworth,391741,E09000032,359.0,2039.0
2012-03-01,wandsworth,389386,E09000032,437.0,2514.0
2012-04-01,wandsworth,384883,E09000032,374.0,2096.0
2012-05-01,wandsworth,402781,E09000032,449.0,2243.0
2012-06-01,wandsworth,409834,E09000032,506.0,2206.0
2012-07-01,wandsworth,422025,E09000032,528.0,2247.0
2012-08-01,wandsworth,426869,E09000032,551.0,2072.0
2012-09-01,wandsworth,429769,E09000032,396.0,2113.0
2012-10-01,wandsworth,421102,E09000032,418.0,2406.0
2012-11-01,wandsworth,415509,E09000032,486.0,2312.0
2012-12-01,wandsworth,420718,E09000032,423.0,1900.0
2013-01-01,wandsworth,429430,E09000032,405.0,2024.0
2013-02-01,wandsworth,440103,E09000032,330.0,1909.0
2013-03-01,wandsworth,434679,E09000032,378.0,1919.0
2013-04-01,wandsworth,441132,E09000032,450.0,1919.0
2013-05-01,wandsworth,439485,E09000032,559.0,1974.0
2013-06-01,wandsworth,448359,E09000032,513.0,1936.0
2013-07-01,wandsworth,455532,E09000032,659.0,1972.0
2013-08-01,wandsworth,467455,E09000032,610.0,2009.0
2013-09-01,wandsworth,484745,E09000032,543.0,1941.0
2013-10-01,wandsworth,481145,E09000032,551.0,2001.0
2013-11-01,wandsworth,482712,E09000032,608.0,1835.0
2013-12-01,wandsworth,484071,E09000032,659.0,1632.0
2014-01-01,wandsworth,497300,E09000032,576.0,1781.0
2014-02-01,wandsworth,508624,E09000032,448.0,1582.0
2014-03-01,wandsworth,516857,E09000032,453.0,1674.0
2014-04-01,wandsworth,529300,E09000032,592.0,1652.0
2014-05-01,wandsworth,542335,E09000032,589.0,1774.0
2014-06-01,wandsworth,556614,E09000032,474.0,1909.0
2014-07-01,wandsworth,564033,E09000032,525.0,1933.0
2014-08-01,wandsworth,573212,E09000032,559.0,1847.0
2014-09-01,wandsworth,570703,E09000032,486.0,1955.0
2014-10-01,wandsworth,566964,E09000032,478.0,2051.0
2014-11-01,wandsworth,554008,E09000032,428.0,1990.0
2014-12-01,wandsworth,554231,E09000032,456.0,1851.0
2015-01-01,wandsworth,553841,E09000032,403.0,1833.0
2015-02-01,wandsworth,560272,E09000032,357.0,1760.0
2015-03-01,wandsworth,561251,E09000032,365.0,2030.0
2015-04-01,wandsworth,561530,E09000032,491.0,1893.0
2015-05-01,wandsworth,556144,E09000032,470.0,2060.0
2015-06-01,wandsworth,556660,E09000032,561.0,1981.0
2015-07-01,wandsworth,568399,E09000032,630.0,1978.0
2015-08-01,wandsworth,584059,E09000032,623.0,1837.0
2015-09-01,wandsworth,589802,E09000032,544.0,1937.0
2015-10-01,wandsworth,593325,E09000032,575.0,2037.0
2015-11-01,wandsworth,592968,E09000032,448.0,1997.0
2015-12-01,wandsworth,594044,E09000032,461.0,1890.0
2016-01-01,wandsworth,596494,E09000032,388.0,1882.0
2016-02-01,wandsworth,593983,E09000032,360.0,1854.0
2016-03-01,wandsworth,602144,E09000032,828.0,1946.0
2016-04-01,wandsworth,604127,E09000032,386.0,1957.0
2016-05-01,wandsworth,613096,E09000032,364.0,2141.0
2016-06-01,wandsworth,609995,E09000032,487.0,2035.0
2016-07-01,wandsworth,614052,E09000032,458.0,2389.0
2016-08-01,wandsworth,609803,E09000032,404.0,2127.0
2016-09-01,wandsworth,612944,E09000032,452.0,2121.0
2016-10-01,wandsworth,617956,E09000032,411.0,2276.0
2016-11-01,wandsworth,615152,E09000032,355.0,1975.0
2016-12-01,wandsworth,615144,E09000032,435.0,1987.0
2017-01-01,wandsworth,603455,E09000032,414.0,1853.0
2017-02-01,wandsworth,607906,E09000032,333.0,1826.0
2017-03-01,wandsworth,622345,E09000032,465.0,2141.0
2017-04-01,wandsworth,630713,E09000032,356.0,1936.0
2017-05-01,wandsworth,629146,E09000032,432.0,2256.0
2017-06-01,wandsworth,620501,E09000032,448.0,2194.0
2017-07-01,wandsworth,624170,E09000032,570.0,2378.0
2017-08-01,wandsworth,633826,E09000032,581.0,2038.0
2017-09-01,wandsworth,626582,E09000032,483.0,2060.0
2017-10-01,wandsworth,614717,E09000032,395.0,2223.0
2017-11-01,wandsworth,604817,E09000032,362.0,2234.0
2017-12-01,wandsworth,596879,E09000032,339.0,2189.0
2018-01-01,wandsworth,593915,E09000032,333.0,2170.0
2018-02-01,wandsworth,595071,E09000032,290.0,2081.0
2018-03-01,wandsworth,592506,E09000032,355.0,2074.0
2018-04-01,wandsworth,594836,E09000032,348.0,2102.0
2018-05-01,wandsworth,592915,E09000032,413.0,2270.0
2018-06-01,wandsworth,600150,E09000032,497.0,2284.0
2018-07-01,wandsworth,599239,E09000032,498.0,2477.0
2018-08-01,wandsworth,605836,E09000032,529.0,2043.0
2018-09-01,wandsworth,602060,E09000032,357.0,2103.0
2018-10-01,wandsworth,599208,E09000032,334.0,2155.0
2018-11-01,wandsworth,588550,E09000032,428.0,2153.0
2018-12-01,wandsworth,595504,E09000032,349.0,1941.0
2019-01-01,wandsworth,587609,E09000032,304.0,2137.0
2019-02-01,wandsworth,579970,E09000032,297.0,2069.0
2019-03-01,wandsworth,572831,E09000032,310.0,2171.0
2019-04-01,wandsworth,578421,E09000032,265.0,2092.0
2019-05-01,wandsworth,579743,E09000032,330.0,2161.0
2019-06-01,wandsworth,576629,E09000032,320.0,2228.0
2019-07-01,wandsworth,586165,E09000032,435.0,2309.0
2019-08-01,wandsworth,593268,E09000032,427.0,2125.0
2019-09-01,wandsworth,605360,E09000032,361.0,2217.0
2019-10-01,wandsworth,599182,E09000032,330.0,2459.0
2019-11-01,wandsworth,600835,E09000032,347.0,2265.0
2001-01-01,westminster,282566,E09000033,418.0,5937.0
2001-02-01,westminster,283984,E09000033,367.0,5546.0
2001-03-01,westminster,281982,E09000033,497.0,6105.0
2001-04-01,westminster,276752,E09000033,500.0,6070.0
2001-05-01,westminster,287045,E09000033,510.0,6521.0
2001-06-01,westminster,292515,E09000033,516.0,6411.0
2001-07-01,westminster,303695,E09000033,586.0,6829.0
2001-08-01,westminster,309873,E09000033,566.0,7002.0
2001-09-01,westminster,314580,E09000033,480.0,6163.0
2001-10-01,westminster,310590,E09000033,433.0,6566.0
2001-11-01,westminster,302516,E09000033,473.0,6368.0
2001-12-01,westminster,307169,E09000033,400.0,6201.0
2002-01-01,westminster,304679,E09000033,373.0,6539.0
2002-02-01,westminster,314895,E09000033,403.0,5952.0
2002-03-01,westminster,312817,E09000033,498.0,6109.0
2002-04-01,westminster,325626,E09000033,566.0,6624.0
2002-05-01,westminster,331670,E09000033,573.0,7076.0
2002-06-01,westminster,347473,E09000033,589.0,6306.0
2002-07-01,westminster,353874,E09000033,665.0,7012.0
2002-08-01,westminster,353259,E09000033,573.0,6384.0
2002-09-01,westminster,350582,E09000033,534.0,6451.0
2002-10-01,westminster,351142,E09000033,493.0,6762.0
2002-11-01,westminster,365271,E09000033,477.0,6307.0
2002-12-01,westminster,364181,E09000033,514.0,5595.0
2003-01-01,westminster,366519,E09000033,398.0,5878.0
2003-02-01,westminster,363275,E09000033,302.0,5511.0
2003-03-01,westminster,364158,E09000033,355.0,5965.0
2003-04-01,westminster,370044,E09000033,365.0,5477.0
2003-05-01,westminster,367964,E09000033,348.0,5913.0
2003-06-01,westminster,364480,E09000033,420.0,5716.0
2003-07-01,westminster,361780,E09000033,458.0,5935.0
2003-08-01,westminster,354093,E09000033,452.0,6149.0
2003-09-01,westminster,363351,E09000033,498.0,5680.0
2003-10-01,westminster,360222,E09000033,523.0,5969.0
2003-11-01,westminster,362524,E09000033,496.0,5644.0
2003-12-01,westminster,363182,E09000033,474.0,5938.0
2004-01-01,westminster,364542,E09000033,403.0,6066.0
2004-02-01,westminster,366039,E09000033,372.0,5707.0
2004-03-01,westminster,362899,E09000033,505.0,5997.0
2004-04-01,westminster,378992,E09000033,521.0,5675.0
2004-05-01,westminster,387159,E09000033,411.0,5798.0
2004-06-01,westminster,394039,E09000033,494.0,5700.0
2004-07-01,westminster,391718,E09000033,548.0,6290.0
2004-08-01,westminster,387130,E09000033,402.0,6156.0
2004-09-01,westminster,386130,E09000033,472.0,6048.0
2004-10-01,westminster,374054,E09000033,358.0,6049.0
2004-11-01,westminster,380433,E09000033,353.0,6203.0
2004-12-01,westminster,379609,E09000033,299.0,5790.0
2005-01-01,westminster,393894,E09000033,270.0,5686.0
2005-02-01,westminster,400299,E09000033,283.0,4781.0
2005-03-01,westminster,405885,E09000033,346.0,5727.0
2005-04-01,westminster,402955,E09000033,367.0,5646.0
2005-05-01,westminster,402717,E09000033,423.0,5690.0
2005-06-01,westminster,401073,E09000033,484.0,5635.0
2005-07-01,westminster,400865,E09000033,452.0,5753.0
2005-08-01,westminster,404889,E09000033,496.0,5330.0
2005-09-01,westminster,401667,E09000033,503.0,5168.0
2005-10-01,westminster,395130,E09000033,398.0,4918.0
2005-11-01,westminster,386803,E09000033,417.0,5185.0
2005-12-01,westminster,396443,E09000033,445.0,5234.0
2006-01-01,westminster,406413,E09000033,416.0,5467.0
2006-02-01,westminster,420423,E09000033,439.0,4367.0
2006-03-01,westminster,422314,E09000033,556.0,4988.0
2006-04-01,westminster,425662,E09000033,517.0,4875.0
2006-05-01,westminster,425645,E09000033,527.0,5304.0
2006-06-01,westminster,440489,E09000033,618.0,5387.0
2006-07-01,westminster,443770,E09000033,578.0,5173.0
2006-08-01,westminster,451560,E09000033,518.0,5162.0
2006-09-01,westminster,450582,E09000033,565.0,4918.0
2006-10-01,westminster,457769,E09000033,540.0,5125.0
2006-11-01,westminster,449109,E09000033,482.0,5309.0
2006-12-01,westminster,448641,E09000033,498.0,5199.0
2007-01-01,westminster,462061,E09000033,475.0,5238.0
2007-02-01,westminster,472341,E09000033,412.0,4943.0
2007-03-01,westminster,483535,E09000033,475.0,5509.0
2007-04-01,westminster,471224,E09000033,466.0,5418.0
2007-05-01,westminster,487287,E09000033,468.0,5395.0
2007-06-01,westminster,500039,E09000033,484.0,5300.0
2007-07-01,westminster,528035,E09000033,502.0,5450.0
2007-08-01,westminster,538993,E09000033,514.0,5059.0
2007-09-01,westminster,552248,E09000033,410.0,4937.0
2007-10-01,westminster,557076,E09000033,414.0,5068.0
2007-11-01,westminster,557540,E09000033,405.0,5217.0
2007-12-01,westminster,562740,E09000033,326.0,4824.0
2008-01-01,westminster,546512,E09000033,289.0,4829.0
2008-02-01,westminster,547328,E09000033,258.0,4821.0
2008-03-01,westminster,523788,E09000033,228.0,5029.0
2008-04-01,westminster,537718,E09000033,303.0,4818.0
2008-05-01,westminster,538747,E09000033,270.0,4865.0
2008-06-01,westminster,537791,E09000033,311.0,4922.0
2008-07-01,westminster,545556,E09000033,223.0,5578.0
2008-08-01,westminster,537817,E09000033,183.0,5300.0
2008-09-01,westminster,548286,E09000033,193.0,4575.0
2008-10-01,westminster,535957,E09000033,194.0,5305.0
2008-11-01,westminster,542802,E09000033,149.0,5421.0
2008-12-01,westminster,540059,E09000033,145.0,5221.0
2009-01-01,westminster,524989,E09000033,140.0,5116.0
2009-02-01,westminster,507140,E09000033,135.0,4578.0
2009-03-01,westminster,502387,E09000033,163.0,5119.0
2009-04-01,westminster,508550,E09000033,166.0,4708.0
2009-05-01,westminster,520436,E09000033,176.0,5403.0
2009-06-01,westminster,510955,E09000033,238.0,5175.0
2009-07-01,westminster,523937,E09000033,303.0,5703.0
2009-08-01,westminster,521952,E09000033,268.0,4933.0
2009-09-01,westminster,553714,E09000033,323.0,4856.0
2009-10-01,westminster,562888,E09000033,315.0,5424.0
2009-11-01,westminster,573101,E09000033,319.0,5298.0
2009-12-01,westminster,575113,E09000033,313.0,5349.0
2010-01-01,westminster,596236,E09000033,253.0,4898.0
2010-02-01,westminster,613473,E09000033,239.0,4774.0
2010-03-01,westminster,607614,E09000033,317.0,5339.0
2010-04-01,westminster,590583,E09000033,314.0,5379.0
2010-05-01,westminster,578829,E09000033,264.0,5303.0
2010-06-01,westminster,594354,E09000033,365.0,5043.0
2010-07-01,westminster,599540,E09000033,367.0,5766.0
2010-08-01,westminster,618616,E09000033,280.0,5339.0
2010-09-01,westminster,623291,E09000033,290.0,5279.0
2010-10-01,westminster,628964,E09000033,306.0,5509.0
2010-11-01,westminster,618176,E09000033,262.0,5268.0
2010-12-01,westminster,610704,E09000033,306.0,5152.0
2011-01-01,westminster,598580,E09000033,260.0,5432.0
2011-02-01,westminster,603248,E09000033,243.0,4994.0
2011-03-01,westminster,629536,E09000033,304.0,5588.0
2011-04-01,westminster,650659,E09000033,281.0,5521.0
2011-05-01,westminster,647256,E09000033,203.0,5823.0
2011-06-01,westminster,626108,E09000033,300.0,6019.0
2011-07-01,westminster,630766,E09000033,308.0,6106.0
2011-08-01,westminster,644666,E09000033,299.0,5023.0
2011-09-01,westminster,649456,E09000033,288.0,4918.0
2011-10-01,westminster,635376,E09000033,241.0,5669.0
2011-11-01,westminster,636095,E09000033,271.0,5624.0
2011-12-01,westminster,638417,E09000033,279.0,5633.0
2012-01-01,westminster,653185,E09000033,223.0,5417.0
2012-02-01,westminster,654620,E09000033,246.0,4732.0
2012-03-01,westminster,642527,E09000033,257.0,5845.0
2012-04-01,westminster,650452,E09000033,228.0,4938.0
2012-05-01,westminster,664967,E09000033,304.0,5456.0
2012-06-01,westminster,704720,E09000033,278.0,5135.0
2012-07-01,westminster,711877,E09000033,337.0,5972.0
2012-08-01,westminster,739683,E09000033,272.0,5591.0
2012-09-01,westminster,730967,E09000033,246.0,4691.0
2012-10-01,westminster,736039,E09000033,284.0,5106.0
2012-11-01,westminster,729044,E09000033,283.0,5309.0
2012-12-01,westminster,745032,E09000033,263.0,5444.0
2013-01-01,westminster,736489,E09000033,257.0,5047.0
2013-02-01,westminster,733269,E09000033,285.0,4607.0
2013-03-01,westminster,730982,E09000033,242.0,4726.0
2013-04-01,westminster,771734,E09000033,262.0,4621.0
2013-05-01,westminster,786436,E09000033,304.0,4448.0
2013-06-01,westminster,793531,E09000033,303.0,4649.0
2013-07-01,westminster,786473,E09000033,323.0,4946.0
2013-08-01,westminster,779457,E09000033,340.0,4764.0
2013-09-01,westminster,814185,E09000033,348.0,4151.0
2013-10-01,westminster,834515,E09000033,310.0,4655.0
2013-11-01,westminster,854946,E09000033,340.0,4539.0
2013-12-01,westminster,857653,E09000033,321.0,4569.0
2014-01-01,westminster,855067,E09000033,303.0,4314.0
2014-02-01,westminster,879566,E09000033,254.0,3926.0
2014-03-01,westminster,877610,E09000033,264.0,4478.0
2014-04-01,westminster,890320,E09000033,305.0,3838.0
2014-05-01,westminster,896171,E09000033,338.0,3951.0
2014-06-01,westminster,923345,E09000033,421.0,4005.0
2014-07-01,westminster,941641,E09000033,319.0,3959.0
2014-08-01,westminster,949690,E09000033,280.0,4029.0
2014-09-01,westminster,953216,E09000033,371.0,3942.0
2014-10-01,westminster,955882,E09000033,288.0,4209.0
2014-11-01,westminster,974047,E09000033,217.0,4102.0
2014-12-01,westminster,975871,E09000033,280.0,4472.0
2015-01-01,westminster,976649,E09000033,222.0,4183.0
2015-02-01,westminster,979436,E09000033,199.0,3504.0
2015-03-01,westminster,966294,E09000033,243.0,4082.0
